path,breed,split,role,is_grayscale,cluster_key
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_28.jpg,holstein-friesian,train,unique,True,holstein-friesian_167
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_280.jpg,holstein-friesian,train,unique,True,holstein-friesian_168
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\val\holstein-friesian\DS03__Holstein_Friesian_281.jpg,holstein-friesian,val,unique,True,holstein-friesian_169
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_282.jpg,holstein-friesian,train,unique,False,holstein-friesian_170
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_284.jpg,holstein-friesian,train,unique,False,holstein-friesian_171
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_285.jpg,holstein-friesian,train,unique,False,holstein-friesian_172
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_286.jpg,holstein-friesian,train,unique,False,holstein-friesian_173
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_287.jpg,holstein-friesian,train,unique,False,holstein-friesian_174
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_289.jpg,holstein-friesian,train,unique,False,holstein-friesian_175
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_29.jpg,holstein-friesian,train,unique,False,holstein-friesian_176
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\val\holstein-friesian\DS03__Holstein_Friesian_290.jpg,holstein-friesian,val,unique,False,holstein-friesian_177
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\val\holstein-friesian\DS03__Holstein_Friesian_291.jpg,holstein-friesian,val,unique,False,holstein-friesian_178
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_292.jpg,holstein-friesian,train,unique,False,holstein-friesian_179
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_293.jpg,holstein-friesian,train,unique,False,holstein-friesian_180
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_294.jpg,holstein-friesian,train,unique,True,holstein-friesian_181
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_295.jpg,holstein-friesian,train,unique,False,holstein-friesian_182
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_296.jpg,holstein-friesian,train,unique,False,holstein-friesian_183
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_297.jpg,holstein-friesian,train,unique,False,holstein-friesian_184
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_299.jpg,holstein-friesian,train,unique,False,holstein-friesian_185
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_3.jpg,holstein-friesian,train,unique,False,holstein-friesian_186
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\val\holstein-friesian\DS03__Holstein_Friesian_30.jpg,holstein-friesian,val,unique,False,holstein-friesian_187
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_300.jpg,holstein-friesian,train,unique,False,holstein-friesian_188
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_301.jpg,holstein-friesian,train,unique,True,holstein-friesian_189
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_302.jpg,holstein-friesian,train,unique,False,holstein-friesian_190
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_303.jpg,holstein-friesian,train,unique,False,holstein-friesian_191
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_304.jpg,holstein-friesian,train,unique,False,holstein-friesian_192
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_305.jpg,holstein-friesian,train,unique,False,holstein-friesian_193
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_306.jpg,holstein-friesian,train,unique,False,holstein-friesian_194
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_307.jpg,holstein-friesian,train,unique,False,holstein-friesian_195
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_308.jpg,holstein-friesian,train,unique,True,holstein-friesian_196
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_31.jpg,holstein-friesian,train,unique,False,holstein-friesian_197
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_310.jpg,holstein-friesian,train,unique,False,holstein-friesian_198
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_311.png,holstein-friesian,train,unique,True,holstein-friesian_199
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_312.jpg,holstein-friesian,train,unique,True,holstein-friesian_200
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_313.jpg,holstein-friesian,train,unique,False,holstein-friesian_201
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_315.jpg,holstein-friesian,train,unique,False,holstein-friesian_202
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_316.jpg,holstein-friesian,train,unique,True,holstein-friesian_203
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_317.jpg,holstein-friesian,train,unique,True,holstein-friesian_204
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_318.jpg,holstein-friesian,train,unique,False,holstein-friesian_205
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\test\holstein-friesian\DS03__Holstein_Friesian_32.jpg,holstein-friesian,test,unique,False,holstein-friesian_206
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_320.jpg,holstein-friesian,train,unique,False,holstein-friesian_207
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_321.jpg,holstein-friesian,train,unique,False,holstein-friesian_208
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_322.jpg,holstein-friesian,train,unique,False,holstein-friesian_209
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_323.jpg,holstein-friesian,train,unique,True,holstein-friesian_210
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_324.jpg,holstein-friesian,train,unique,False,holstein-friesian_211
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_325.jpg,holstein-friesian,train,unique,False,holstein-friesian_212
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_326.jpg,holstein-friesian,train,unique,False,holstein-friesian_213
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_327.jpg,holstein-friesian,train,unique,False,holstein-friesian_214
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_328.jpg,holstein-friesian,train,unique,False,holstein-friesian_215
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_33.jpg,holstein-friesian,train,unique,False,holstein-friesian_216
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_34.jpg,holstein-friesian,train,unique,True,holstein-friesian_217
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_35.jpg,holstein-friesian,train,unique,False,holstein-friesian_218
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_36.jpg,holstein-friesian,train,unique,False,holstein-friesian_219
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_38.jpg,holstein-friesian,train,unique,False,holstein-friesian_220
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\test\holstein-friesian\DS03__Holstein_Friesian_39.jpg,holstein-friesian,test,unique,False,holstein-friesian_221
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_4.jpg,holstein-friesian,train,unique,False,holstein-friesian_222
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_40.jpg,holstein-friesian,train,unique,False,holstein-friesian_223
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_42.jpg,holstein-friesian,train,unique,False,holstein-friesian_224
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_44.jpg,holstein-friesian,train,unique,False,holstein-friesian_225
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_45.jpg,holstein-friesian,train,unique,False,holstein-friesian_226
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_46.jpg,holstein-friesian,train,unique,False,holstein-friesian_227
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_47.jpg,holstein-friesian,train,unique,True,holstein-friesian_228
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_48.jpg,holstein-friesian,train,unique,False,holstein-friesian_229
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_49.jpg,holstein-friesian,train,unique,True,holstein-friesian_230
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_5.jpg,holstein-friesian,train,unique,False,holstein-friesian_231
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_50.jpg,holstein-friesian,train,unique,False,holstein-friesian_232
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_51.jpg,holstein-friesian,train,unique,False,holstein-friesian_233
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_52.jpg,holstein-friesian,train,unique,False,holstein-friesian_234
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_53.jpg,holstein-friesian,train,unique,False,holstein-friesian_235
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_54.jpg,holstein-friesian,train,unique,False,holstein-friesian_236
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_55.jpg,holstein-friesian,train,unique,False,holstein-friesian_237
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_56.jpg,holstein-friesian,train,unique,False,holstein-friesian_238
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_57.jpg,holstein-friesian,train,unique,False,holstein-friesian_239
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_58.jpg,holstein-friesian,train,unique,False,holstein-friesian_240
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_59.jpg,holstein-friesian,train,unique,False,holstein-friesian_241
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_6.jpg,holstein-friesian,train,unique,True,holstein-friesian_242
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\test\holstein-friesian\DS03__Holstein_Friesian_60.jpg,holstein-friesian,test,unique,False,holstein-friesian_243
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_62.jpg,holstein-friesian,train,unique,False,holstein-friesian_244
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_63.jpg,holstein-friesian,train,unique,False,holstein-friesian_245
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_64.jpg,holstein-friesian,train,unique,False,holstein-friesian_246
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_65.jpg,holstein-friesian,train,unique,False,holstein-friesian_247
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_66.jpg,holstein-friesian,train,unique,False,holstein-friesian_248
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_67.jpg,holstein-friesian,train,unique,False,holstein-friesian_249
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_69.jpg,holstein-friesian,train,unique,False,holstein-friesian_250
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_7.jpg,holstein-friesian,train,unique,False,holstein-friesian_251
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\test\holstein-friesian\DS03__Holstein_Friesian_70.jpg,holstein-friesian,test,unique,False,holstein-friesian_252
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_71.jpg,holstein-friesian,train,unique,True,holstein-friesian_253
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_72.jpg,holstein-friesian,train,unique,False,holstein-friesian_254
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_73.jpg,holstein-friesian,train,unique,False,holstein-friesian_255
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_74.jpg,holstein-friesian,train,unique,False,holstein-friesian_256
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_75.jpg,holstein-friesian,train,unique,False,holstein-friesian_257
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\holstein-friesian\DS03__Holstein_Friesian_78.jpg,holstein-friesian,train,unique,True,holstein-friesian_258
