path,breed,role
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS02__Amritmahal_64.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS02__Amritmahal_65.png,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS02__Amritmahal_67.png,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS02__Amritmahal_7.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS02__Amritmahal_71.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS02__Amritmahal_72.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS02__Amritmahal_73.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS02__Amritmahal_74.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS02__Amritmahal_75.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS02__Amritmahal_77.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS02__Amritmahal_78.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS02__Amritmahal_8.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS02__Amritmahal_80.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS02__Amritmahal_81.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS02__Amritmahal_83.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS02__Amritmahal_85.png,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS02__Amritmahal_87.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS02__Amritmahal_88.png,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS02__Amritmahal_89.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS02__Amritmahal_90.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS02__Amritmahal_91.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS02__Amritmahal_95.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS02__image_200x134_71.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS02__image_200x150_70.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS02__image_201x251_68.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS02__image_215x203_51.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS02__image_225x225_43.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS02__image_225x225_44.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS02__image_225x225_45.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS02__image_225x225_46.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS02__image_225x225_47.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS02__image_225x225_48.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS02__image_225x225_49.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS02__image_226x223_50.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS02__image_234x215_65.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS02__image_234x215_66.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS02__image_236x135_69.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS02__image_243x207_56.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS02__image_245x206_53.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS02__image_249x202_57.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS02__image_252x200_54.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS02__image_252x200_55.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS02__image_258x195_32.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS02__image_259x194_33.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS02__image_259x194_34.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS02__image_259x194_35.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS02__image_259x194_36.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS02__image_259x194_37.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS02__image_259x194_38.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS02__image_259x194_39.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS02__image_259x194_40.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS02__image_259x194_41.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS02__image_259x194_42.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS02__image_259x195_27.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS02__image_259x195_28.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS02__image_263x192_29.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS02__image_265x190_30.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS02__image_265x190_31.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS02__image_266x190_26.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS02__image_271x186_58.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS02__image_275x183_60.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS02__image_275x183_61.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS02__image_275x183_62.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS02__image_283x178_59.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS02__image_299x168_64.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS02__image_310x163_63.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_1.JPG,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_10.png,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_11.jpeg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_12.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_13.png,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_14.png,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_15.png,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_16.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_17.png,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_18.png,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_19.png,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_2.JPG,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_20.png,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_21.png,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_22.png,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_23.png,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_24.png,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_25.png,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_26.png,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_27.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_28.png,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_29.png,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_3.png,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_30.png,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_31.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_34.png,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_35.png,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_36.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_37.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_38.png,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_39.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_4.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_40.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_41.png,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_42.png,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_43.png,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_44.png,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_45.png,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_46.png,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_47.png,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_48.png,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_49.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_5.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_50.png,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_51.png,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_52.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_54.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_55.png,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_56.png,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_58.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_59.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_60.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_61.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_62.png,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_63.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_64.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_65.png,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_66.png,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_67.png,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_69.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_7.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_70.png,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_71.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_72.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_73.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_74.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_75.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_76.png,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_77.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_78.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_8.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_80.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_81.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_82.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_84.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_85.png,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_86.png,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_87.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_88.png,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_89.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_9.png,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_92.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_93.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_94.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS03__Amritmahal_95.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS04__amritmahal_0012.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS04__amritmahal_0014.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS04__amritmahal_0015.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS04__amritmahal_0017.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS04__amritmahal_0018.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS04__amritmahal_0020.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS04__amritmahal_0023.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS04__amritmahal_0026.jpg,amritmahal,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\amritmahal\DS04__amritmahal_0027.jpg,amritmahal,unique
