path,breed,dataset_code,old_is_grayscale,new_is_grayscale,method,mean_channel_diff
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_142_jpg.rf.93d19bea030cdf5c1a6051e964319e4c.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_143_jpg.rf.c062598bc3c5fa1bd2142df48ce7f37e.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_144_jpg.rf.c960ab0be1d505d70d98fb44fd8e625a.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_145_jpg.rf.e570b4142b2c4ffbbd09cc1e9d24ee4e.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_146_jpg.rf.e27dc1bcf32daec1974204fa47580294.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_147_jpg.rf.bdd0805899e387bdde1040baf8aec6cf.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_148_jpg.rf.1af8269e89c0c3ec7f5de43070395fae.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_149_jpg.rf.c8179a8d99f3dca47e6971744e8abec2.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_14_jpg.rf.d045cabf7c8176b3cb9ccc12c6a97f76.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_150_jpg.rf.c647c3808f955550a9dacbed06bb008e.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_151_jpg.rf.15c9000199f4723de616ef3239231ba5.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_152_jpg.rf.92ab978e5a9ff77ff07462d6a5f3a2f4.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_153_jpg.rf.104a3591dd4ce09592c2967e2d0686ba.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_154_jpg.rf.1908827984e6f20e23ff8e1555a931d8.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_155_jpg.rf.b685e55c72c03bfb7dfa5a84c8410e97.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_156_jpg.rf.40d9dd17604ce9243f76a9d2b034701a.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_157_jpg.rf.726670e11fb1d806a272e64332b9699b.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_158_jpg.rf.af0258adc50e4ebd565c7200b5d83a26.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_159_jpg.rf.25e7a407a66c56b2f34ec274ba5555b1.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_15_jpg.rf.e20564b18f6f0f879eb56dd03b511a45.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_160_jpg.rf.d85f764c887a640c7bd649eac80f333c.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_161_jpg.rf.48dc8d485979c9cf2fb1050ee1a3f5a8.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_162_jpg.rf.593270198da3bd8c7ca9a158fc8906c5.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_163_jpg.rf.29ebec90c1812d0f577f8ece96b4273f.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_164_jpg.rf.abac0d97c7e043117a982e6615f53dfa.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_165_jpg.rf.5d682095377bb546ceb13baa3cfc705a.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_166_jpg.rf.448ab462684ae04e080d613a2b50d5f7.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_168_jpg.rf.965293b625cc89129b57547cb2a3f32e.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_169_jpg.rf.7ece01259b717ba99b7680ed58c6cf7c.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_16_jpg.rf.d380c8cea169f9371b28726e1eb034f7.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_170_jpg.rf.aadfcf19abd7b220b1217349ed2b533a.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_172_jpg.rf.9c36ca5b58c00a08557bbe442ddf8f16.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_173_jpg.rf.01b0711c3bae5b2863d9847eeed8ce9c.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_174_jpg.rf.8566d9047888f0549731debf94442570.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_175_jpg.rf.c971ceb798e79e6385dc4afa70bfaf9b.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_176_jpg.rf.8052d414d6bf8a6925eada9f348c8753.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_177_jpg.rf.df66eddae1c2306b7d4449bd064b64e1.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_178_jpg.rf.642b222d72a7cdff8b30baf545e9f36c.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_179_jpg.rf.27c13efc67b70eaa4a79ee84701739a7.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_17_jpg.rf.9afea5c52355c6fbb0f769f8799ef265.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_180_jpg.rf.516111e79cebf26c259867114e73a097.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_181_jpg.rf.d563883ac44dd4f8fd86e955c2af54f2.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_182_jpg.rf.293d62ec4d65bafa56877cdd23829a83.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_183_jpg.rf.919921e6692f54a3ab8a46e8feaff36c.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_184_jpg.rf.57e227651c06016f8308df2733ffe156.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_185_jpg.rf.5657100cc4ac54cf4d3b182117fb55e7.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_186_jpg.rf.0694c1280ea6d3ffcab7607147ac23c3.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_187_jpg.rf.a9c00ae665b1633215563faf52c2e62e.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_188_jpg.rf.aad5e53c4475bc7ec6e92740187166cd.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_189_jpg.rf.104ea44da97ffeecc40cd8c9ff5d3d0b.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_18_jpg.rf.2229b01067e46198bcb614276522a687.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_190_jpg.rf.7eb07644f506dbde77567c27801db7fd.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_191_jpg.rf.5a2d86cde8c4dfb3f9de1459900b4613.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_192_jpg.rf.4355172d43a52d3f1f3142d118ab183d.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_193_jpg.rf.875e69d0ac00078381bf6bf1607fb1ac.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_194_jpg.rf.d7d1def8c00aa069ce9f4a25b66ee7b5.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_195_jpg.rf.fb1e2eb75ba290d997bb031f7e7b5db5.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_196_jpg.rf.6e6af52829d1370148a46f6bbfc4ba4f.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_197_jpg.rf.b88a319573147958663fe7558032411d.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_198_jpg.rf.10846a851e5293a51074adb501a6c793.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_199_jpg.rf.27703e090bfcd5c4826ab84e35b3e6e9.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_19_jpg.rf.45c0154e612261726913e8b18c6b0ba9.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_1_jpg.rf.093bf07285cdc7c9abcadad163f6b6c2.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_200_jpg.rf.939b03945ea7ec63335319332ed1d7ad.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_201_jpg.rf.7d8b0b5d933a828621bfa348074b2034.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_202_jpg.rf.75e23f5743f483d542ad2f303eee108e.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_203_jpg.rf.f5b9372e4d1cc55cd31100a9088f9ce4.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_204_jpg.rf.afde6000fcc44f585959bf989ad2d2e5.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_205_jpg.rf.adf40fa47c124835dafd01066f641748.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_206_jpg.rf.0d8e69e03437b50e74ae5b8c110630aa.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_207_jpg.rf.0d39c70cbf284b065109b2f8fb1383c6.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_208_jpg.rf.aca0fa721ce57eecdd481bdcc3772277.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_209_jpg.rf.1ecd676661c5e7b1fec68deb3cbdc18f.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_20_jpg.rf.7bece012fb01c211474101cada2bc271.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_210_jpg.rf.2cc06496e56f618be5daddf904d559e3.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_211_jpg.rf.d29ce3b26af5373eeb8dd27511c765d8.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_212_jpg.rf.ba3da3ed5cde2d8031587eb95356a214.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_213_jpg.rf.ed2f5b9844896f2f8723dd38eeb8d20b.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_214_jpg.rf.08ef319c89cce68611a2fd14cd6b6af1.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_215_jpg.rf.30793659cc591e002804410cc945ebb4.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_216_jpg.rf.3d3545c33a4c22c98edc28dbfdfd7d10.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_217_jpg.rf.c2ede71a101ee57f0bd3eed2ee6d65dc.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_218_jpg.rf.a26190d9305132a1406eef010fb23e24.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_21_jpg.rf.6ea01fdd82bf4b69bdc2d8cc59fcdaa1.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_220_jpg.rf.f264718a612b237e39cb190c768016e5.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_221_jpg.rf.cc5541972d636d4092d0d42667de4b79.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_222_jpg.rf.705146ec07a1fcd0daed5d15e9ee9f7b.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS08__Holstein_Friesian_223_jpg.rf.a1202720ece11eee1546558db013fbe4.jpg,holstein-friesian,DS08,False,True,channel_analysis,0.0
