path,breed,dataset_code,source_type,role,width,height,format,mode,is_grayscale,aspect_ratio,resolution_category,file_size_bytes,status,grayscale_detection_method
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_231.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,12134,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_232.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,8848,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_233.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,7947,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_234.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,8863,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_236.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,11938,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_237.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,8997,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_238.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,11761,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_239.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,8803,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_24.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,8159,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_241.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,7726,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_244.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,7152,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_245.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,9791,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_250.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,9125,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_251.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,8179,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_252.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,9964,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_253.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,9325,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_254.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,10114,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_256.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,True,1.0,medium,9264,ok,channel_analysis
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_257.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,10028,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_258.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,True,1.0,medium,5811,ok,channel_analysis
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_259.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,9703,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_26.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,9778,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_261.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,8922,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_262.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,8594,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_263.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,True,1.0,medium,5011,ok,channel_analysis
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_265.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,7688,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_266.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,7757,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_267.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,8151,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_268.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,8391,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_269.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,10067,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_27.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,13578,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_270.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,9931,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_271.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,10110,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_272.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,7891,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_274.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,True,1.0,medium,9123,ok,channel_analysis
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_275.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,8172,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_276.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,10472,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_278.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,8660,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_279.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,10461,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_28.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,True,1.0,medium,6240,ok,channel_analysis
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_280.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,True,1.0,medium,8587,ok,channel_analysis
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_281.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,True,1.0,medium,10124,ok,channel_analysis
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_282.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,10320,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_284.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,8806,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_285.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,8574,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_286.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,9058,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_287.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,8531,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_289.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,12077,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_29.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,11502,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_290.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,8230,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_291.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,7548,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_292.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,10354,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_293.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,12385,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_294.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,True,1.0,medium,8128,ok,channel_analysis
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_295.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,10247,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_296.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,11196,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_297.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,11230,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_299.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,8965,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_3.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,10496,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_30.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,9010,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_300.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,8625,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_301.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,True,1.0,medium,9832,ok,channel_analysis
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_302.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,8909,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_303.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,6451,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_304.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,8712,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_305.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,8848,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_306.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,11959,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_307.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,8865,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_308.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,True,1.0,medium,9451,ok,channel_analysis
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_31.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,9843,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_310.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,6836,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_311.png,holstein-friesian,DS03,original,unique,224,224,PNG,RGB,True,1.0,medium,16302,ok,channel_analysis
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_312.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,True,1.0,medium,7751,ok,channel_analysis
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_313.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,8353,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_315.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,11632,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_316.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,True,1.0,medium,8622,ok,channel_analysis
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_317.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,True,1.0,medium,11117,ok,channel_analysis
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_318.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,6434,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_32.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,11484,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_320.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,6346,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_321.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,10614,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_322.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,11853,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_323.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,True,1.0,medium,8800,ok,channel_analysis
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_324.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,6929,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_325.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,9974,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_326.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,6843,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_327.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,9560,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_328.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,10027,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_33.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,8926,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_34.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,True,1.0,medium,6719,ok,channel_analysis
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\holstein-friesian\DS03__Holstein_Friesian_35.jpg,holstein-friesian,DS03,original,unique,224,224,JPEG,RGB,False,1.0,medium,11933,ok,not_grayscale
