breed,path_a,path_b,distance
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_111.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_015.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_112.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_016.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_113.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS07__Ayrshirecattle47.jpg,8
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_118.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_022.jpg,8
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_119.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_023.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_12.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_024.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_121.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_026.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_122.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_027.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_125.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_030.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_126.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS07__Ayrshirecattle16.jpg,8
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_126.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_031.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_127.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_032.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_128.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_033.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_13.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_035.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_130.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_036.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_131.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_037.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_133.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_039.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_140.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_047.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_145.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_052.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_148.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_055.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_15.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_057.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_152.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_060.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_155.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_063.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_157.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_065.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_16.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_068.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_162.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_071.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_163.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_072.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_164.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_073.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_167.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_076.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_169.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_078.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_17.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_079.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_171.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_78.jpg,8
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_171.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_081.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_172.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_082.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_175.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_085.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_177.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_087.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_178.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_088.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_18.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS07__Ayrshirecattle11.jpg,8
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_18.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_090.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_181.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_092.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_182.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_093.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_183.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_094.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_186.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_097.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_187.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_098.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_188.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_099.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_19.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_101.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_190.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_102.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_191.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_103.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_192.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_104.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_193.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS04__ayrshire_0597.jpg,8
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_2.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_112.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_202.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_116.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_203.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_117.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_204.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_118.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_205.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_119.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_208.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_122.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_209.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_123.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_21.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_124.jpg,8
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_210.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_125.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_214.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_129.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_215.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_130.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_216.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_131.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_217.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_132.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_220.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_136.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_221.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_137.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_224.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_140.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_225.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_141.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_227.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_143.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_229.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_145.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_234.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_151.jpg,8
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_24.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_152.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_25.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_153.jpg,8
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_26.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_154.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_28.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_156.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_29.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_157.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_3.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_158.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_31.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_160.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_32.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_161.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_35.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_164.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_37.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_166.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_39.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_168.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_4.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_169.jpg,8
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_41.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_171.jpg,8
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_42.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_172.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_44.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_174.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_45.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_175.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_46.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_176.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_47.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_177.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_48.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS07__Ayrshirecattle10.jpg,8
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_48.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_178.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_49.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_179.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_5.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_180.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_54.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_185.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_55.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_186.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_56.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_187.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_57.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_188.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_58.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_189.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_59.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_190.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_63.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_195.jpg,6
ayrshire,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS03__Ayrshire_67.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ayrshire\DS11__Ayrshire_199.jpg,6
