hash,path,breed
afc9d0963dcb6230,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ghumusari\DS02__Untitled.jpg,ghumusari
91bc3c78dacdc503,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\bachaur\DS02__image_276x182_59.jpg,bachaur
91bc3c78dacdc503,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kherigarh\DS02__image_276x182_9.jpg,kherigarh
91bc3c78dacdc503,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kherigarh\DS02__Visually_searched_image.jpg,kherigarh
9c8e6b758f1ac134,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\bachaur\DS02__image_278x181_9.jpg,bachaur
9c8e6b758f1ac134,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\hariana\DS04__hariana_0001.jpg,hariana
9c8e6b758f1ac134,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kenkatha\DS04__kenkatha_0039.jpg,kenkatha
9c8e6b758f1ac134,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\krishna-valley\DS02__Krishna_Valley_83.jpg,krishna-valley
9c8e6b758f1ac134,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\krishna-valley\DS04__krishna_valley_0133.jpg,krishna-valley
9c8e6b758f1ac134,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\krishna-valley\DS06__Krishna_Valley_83.jpg,krishna-valley
9c8e6b758f1ac134,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\krishna-valley\DS10__Krishna_Valley_83.jpg,krishna-valley
9c8e6b758f1ac134,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS04__nagori_0018.jpg,nagori
9c8e6b758f1ac134,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS10__00000023.jpg,nagori
9c8e6b758f1ac134,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ongole\DS02__Ongole_12.jpg,ongole
9c8e6b758f1ac134,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ongole\DS04__ongole_0034.jpg,ongole
9c8e6b758f1ac134,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ongole\DS10__Ongole_12.jpg,ongole
9c8e6b758f1ac134,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\shweta-kapila\DS02__image_278x181_52.jpg,shweta-kapila
9c8e6b758f1ac134,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_14.jpeg,tharparkar
9c8e6b758f1ac134,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0059.jpeg,tharparkar
9c8e6b758f1ac134,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_14.jpeg,tharparkar
9c8e6b758f1ac134,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS10__Tharparkar_14.jpeg,tharparkar
c983267b3f293235,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\bachaur\DS02__image_300x168_64.jpg,bachaur
c983267b3f293235,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__image_300x168_58.jpg,gangatiri
84e363641e9e3e27,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\bachaur\DS02__image_300x168_9.jpg,bachaur
84e363641e9e3e27,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kherigarh\DS02__image_299x168_3.jpg,kherigarh
d3b304f07367acd0,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\bachaur\DS02__Indian_Zebu_Cattle_Breeds.jpg,bachaur
d3b304f07367acd0,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gaolao\DS02__Indian_Zebu_Cattle_Breeds.jpg,gaolao
b29131354f8e4e8f,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\bachaur\DS02__Kehrigarh_Cow.jpg,bachaur
b29131354f8e4e8f,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kenkatha\DS04__kenkatha_0018.jpg,kenkatha
b29131354f8e4e8f,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kherigarh\DS04__kherigarh_0001.jpg,kherigarh
b29131354f8e4e8f,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kherigarh\DS04__kherigarh_0003.jpg,kherigarh
b29131354f8e4e8f,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kherigarh\DS04__kherigarh_0005.jpg,kherigarh
b29131354f8e4e8f,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kherigarh\DS04__kherigarh_0007.jpg,kherigarh
b29131354f8e4e8f,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kherigarh\DS04__kherigarh_0009.jpg,kherigarh
d0606567efdcd0c2,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\bachaur\DS02__List_of_Indian_cattle_breeds_-_Wikipedia.jpg,bachaur
d0606567efdcd0c2,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\dagri\DS02__image_120x84_65.jpg,dagri
d0606567efdcd0c2,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ghumusari\DS02__List_of_Indian_cattle_breeds_-_Wikipedia.jpg,ghumusari
d0606567efdcd0c2,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kenkatha\DS04__kenkatha_0048.jpg,kenkatha
d0606567efdcd0c2,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kherigarh\DS02__image_120x84_1.jpg,kherigarh
d0606567efdcd0c2,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\shweta-kapila\DS02__image_120x84_65.jpg,shweta-kapila
f879727268c1d296,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\bachaur\DS02__Native_Cow_Breeds_.jpg,bachaur
f879727268c1d296,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kherigarh\DS02__image_221x229_7 (2).jpg,kherigarh
85d03b3f4b606a4f,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\bachaur\DS02__Punganur_Cow_Breed_.jpg,bachaur
85d03b3f4b606a4f,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\punganur\DS02__Punganur_Cow_Breed_ (2).jpg,punganur
87567031698bdf49,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\bachaur\DS04__bachaur_0001.jpg,bachaur
87567031698bdf49,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS04__nagori_0043.jpg,nagori
87567031698bdf49,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS06__00000143.jpg,nagori
87567031698bdf49,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS10__00000143.jpg,nagori
d0d2333ded0cf245,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\bachaur\DS04__bachaur_0002.jpg,bachaur
d0d2333ded0cf245,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kherigarh\DS02__image_275x183_5.jpg,kherigarh
96c93532cb14e2eb,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\badri\DS02__Breeds_of_cattle_buffalo_Agriculture.jpg,badri
96c93532cb14e2eb,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\red-dane\DS07__RedDanecattle36.jpg,red-dane
d5011274de3e3787,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\badri\DS02__image_259x194_53.jpg,badri
d5011274de3e3787,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\motu\DS02__image_259x194_13.jpg,motu
81052f7ec4f1991f,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\badri\DS02__Native_Cow_Breeds_ (2).jpg,badri
81052f7ec4f1991f,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ghumusari\DS02__Native_Cow_Breeds_.jpg,ghumusari
d4cb8cb4997e2c0b,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\badri\DS02__Types_of_Desi_Cow_Breeds_in_India_ (1).jpg,badri
d4cb8cb4997e2c0b,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\himachali-pahari\DS02__Types_of_Desi_Cow_Breeds_in_India_.jpg,himachali-pahari
f914ee6e183c9d11,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\banni\DS01__1280px-Water_buffalo_bull-_near_Mehsana-_Gujarat-_India-_3.jpg,banni
f914ee6e183c9d11,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kalahandi\DS01__image_250x188_14.jpg,kalahandi
f914ee6e183c9d11,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\marathwadi\DS01__image_259x194_10.jpg,marathwadi
f914ee6e183c9d11,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\mehsana\DS01__image_259x194_10.jpg,mehsana
f914ee6e183c9d11,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS04__nagpuri_0137.jpg,nagpuri
f914ee6e183c9d11,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS06__Nagpuri_41.jpg,nagpuri
f914ee6e183c9d11,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS10__Nagpuri_41.jpg,nagpuri
f914ee6e183c9d11,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS04__toda_0089.jpg,toda
f914ee6e183c9d11,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS10__Toda_58.jpg,toda
af7ad08535694a4e,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\banni\DS01__348753-1.jpg,banni
af7ad08535694a4e,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS11__Murrah_060.jpg,murrah
e89c94c7c5c0de63,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\banni\DS01__bbreed_murrah2.png,banni
e89c94c7c5c0de63,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\mehsana\DS01__image_229x149_1.jpg,mehsana
e89c94c7c5c0de63,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS04__nagpuri_0105.png,nagpuri
e89c94c7c5c0de63,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS06__Nagpuri_190.png,nagpuri
e89c94c7c5c0de63,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS10__Nagpuri_190.png,nagpuri
bfc880e1776a46ac,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\banni\DS01__buffalo-1.jpg,banni
bfc880e1776a46ac,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\bargur\DS01__image_282x179_4.jpg,bargur
bfc880e1776a46ac,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\chhattisgarhi\DS01__image_282x179_4.jpg,chhattisgarhi
bfc880e1776a46ac,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\chilika\DS01__Registered_buffalo_breeds_in_India_.jpg,chilika
bfc880e1776a46ac,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\luit\DS01__Gaon_Connection_Indias_Biggest_Rural_.jpg,luit
bfc880e1776a46ac,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\luit\DS01__image_282x179_2 (2).jpg,luit
bfc880e1776a46ac,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\luit\DS01__image_282x179_2.jpg,luit
bfc880e1776a46ac,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS01__image_282x179_1.jpg,nagpuri
bfc880e1776a46ac,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS01__image_282x179_1.jpg,toda
f00eb0e3691edb49,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\banni\DS01__buffalo-jaffarabadi.jpg,banni
f00eb0e3691edb49,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS04__jaffarabadi_0016.jpg,jaffarabadi
ae49d1b6399e4638,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\banni\DS01__image (1).jpeg,banni
ae49d1b6399e4638,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS01__image_300x168_1.jpg,surti
ac59f03479cfc548,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\banni\DS01__image.jpeg,banni
ac59f03479cfc548,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\bargur\DS01__Breeds_of_cattle_buffalo_Agriculture (1).jpg,bargur
ac59f03479cfc548,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\marathwadi\DS01__Department_of_animal_husbandry_and_dairying (2).jpg,marathwadi
ac59f03479cfc548,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\marathwadi\DS01__Department_of_animal_husbandry_and_dairying.jpg,marathwadi
a97e82e0e80e5e57,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\banni\DS01__images (19).jpeg,banni
a97e82e0e80e5e57,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\bhadawari\DS01__7_Important_Breeds_of_Indian_Buffaloes.jpg,bhadawari
a6c0cb9ec30ed93c,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\banni\DS01__images (23).jpeg,banni
a6c0cb9ec30ed93c,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\mehsana\DS01__Gujarat_Banni_Buffalo_Odhan_Sells_.jpg,mehsana
d458c8a731a54f7a,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\banni\DS01__images (38).jpeg,banni
d458c8a731a54f7a,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\chilika\DS01__BUFFALO_BREEDS (2).jpg,chilika
d458c8a731a54f7a,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\marathwadi\DS01__BUFFALO_BREEDS (2).jpg,marathwadi
ba0b81f8fe16d06c,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\banni\DS01__images (51).jpeg,banni
ba0b81f8fe16d06c,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\bargur\DS01__image_225x225_2 (2).jpg,bargur
ba0b81f8fe16d06c,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gojri\DS01__Visually_searched_image (3).jpg,gojri
ba0b81f8fe16d06c,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\luit\DS01__image_225x225_2 (2).jpg,luit
ba0b81f8fe16d06c,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\luit\DS01__image_225x225_2.jpg,luit
ba0b81f8fe16d06c,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\marathwadi\DS01__Breeds_of_cattle_buffalo_Agriculture (1).jpg,marathwadi
fa1e95d16067932a,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\banni\DS01__images (58).jpeg,banni
fa1e95d16067932a,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_Buffalo_at_Rs_85000_in_Ambala_.jpg,murrah
ae08d6376d96b8c1,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\banni\DS01__slider-4.png,banni
ae08d6376d96b8c1,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\mehsana\DS01__image_295x171_3.jpg,mehsana
ae08d6376d96b8c1,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\mehsana\DS04__mehsana_0095.png,mehsana
ae08d6376d96b8c1,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\mehsana\DS06__Mehsana_87.png,mehsana
ae08d6376d96b8c1,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\mehsana\DS10__Mehsana_87.png,mehsana
ae1851b729c8d637,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\banni\DS03__00000001.png,banni
ae1851b729c8d637,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\mehsana\DS03__Mehsana_87.png,mehsana
f9570eee019147c3,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\banni\DS03__00000027.jpg,banni
f9570eee019147c3,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_41.jpg,nagpuri
a9941f5d506266dd,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\banni\DS03__00000053.JPG,banni
a9941f5d506266dd,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\bhadawari\DS03__Bhadawari_46.jpg,bhadawari
a9941f5d506266dd,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS03__Murrah_3.JPG,murrah
a9941f5d506266dd,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_68.jpeg,nagpuri
a9941f5d506266dd,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS03__Toda_43.jpg,toda
88e6371d5d75c382,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\banni\DS03__00000061.png,banni
88e6371d5d75c382,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\mehsana\DS03__Mehsana_7.png,mehsana
88e6371d5d75c382,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS03__Surti_13.png,surti
c9cac1c97a997a32,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\banni\DS03__00000144.jpg,banni
c9cac1c97a997a32,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS03__Murrah_105.jpg,murrah
c9cac1c97a997a32,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS03__Murrah_67.jpg,murrah
c9cac1c97a997a32,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_67.jpeg,nagpuri
ea8815776818d7c7,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\banni\DS03__00000147.jpg,banni
ea8815776818d7c7,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_16.jpg,nagpuri
ea8815776818d7c7,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS03__Surti_24.jpg,surti
ea8815776818d7c7,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS03__Toda_7.jpg,toda
c07ac369cc6e0e67,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\banni\DS03__00000200.jpg,banni
c07ac369cc6e0e67,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS03__Murrah_44.jpg,murrah
bf9b4467435852cc,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\banni\DS03__00000206.jpg,banni
bf9b4467435852cc,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS03__Murrah_139.jpg,murrah
bf9b4467435852cc,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS03__Murrah_54.jpg,murrah
9b3f8ecbe114b460,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\banni\DS04__banni_0036.jpg,banni
9b3f8ecbe114b460,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_102.jpg,nagpuri
9b3f8ecbe114b460,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS04__nagpuri_0015.jpg,nagpuri
9b3f8ecbe114b460,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS06__Nagpuri_102.jpg,nagpuri
9b3f8ecbe114b460,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS10__Nagpuri_102.jpg,nagpuri
9b3f8ecbe114b460,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS11__Nagpuri_005.jpg,nagpuri
a994bf9d99221a3c,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\banni\DS04__banni_0041.jpg,banni
a994bf9d99221a3c,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\bhadawari\DS04__bhadawari_0151.jpg,bhadawari
a994bf9d99221a3c,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kalahandi\DS01__image_301x167_9.jpg,kalahandi
a994bf9d99221a3c,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\mehsana\DS01__image_275x183_3.jpg,mehsana
a994bf9d99221a3c,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS04__murrah_0110.jpg,murrah
a994bf9d99221a3c,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS05__Murrah-35-_jpg.rf.16bf37ce9c2dfb937fcf4a21618f6572.jpg,murrah
a994bf9d99221a3c,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS05__Murrah-35-_rot0_b0_8_jpg.rf.30fc31902cfbc57c464ebe57186af298.jpg,murrah
a994bf9d99221a3c,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS05__Murrah-35-_rot0_b1_0_jpg.rf.c0fab1cf2ab230d5e4006690789d2994.jpg,murrah
a994bf9d99221a3c,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS06__Murrah_3.JPG,murrah
a994bf9d99221a3c,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS10__Murrah_3.JPG,murrah
a994bf9d99221a3c,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS04__nagpuri_0165.jpeg,nagpuri
a994bf9d99221a3c,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS06__Nagpuri_68.jpeg,nagpuri
a994bf9d99221a3c,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS10__Nagpuri_68.jpeg,nagpuri
a994bf9d99221a3c,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS04__toda_0073.jpg,toda
a994bf9d99221a3c,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS06__Toda_43.jpg,toda
a994bf9d99221a3c,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS10__Toda_43.jpg,toda
88e2a28e3c745f76,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\banni\DS04__banni_0043.png,banni
88e2a28e3c745f76,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\mehsana\DS04__mehsana_0077.png,mehsana
88e2a28e3c745f76,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\mehsana\DS06__Mehsana_7.png,mehsana
88e2a28e3c745f76,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\mehsana\DS10__Mehsana_7.png,mehsana
88e2a28e3c745f76,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS04__surti_0015.png,surti
88e2a28e3c745f76,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS06__Surti_13.png,surti
